gradeId,gradeLabel,subjectId,subjectName,competencyId,competencyName,outcomeId,outcomeName,indicatorId,indicatorName,weight,difficulty
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.9,Counts objects up to 100 in group of tens. ,5.9-81-90,81 - 90,0.22,0.22
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.9,Counts objects up to 100 in group of tens. ,5.9-91-100,91 - 100,0.23,0.23
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.9,Counts objects up to 100 in group of tens. ,5.9-20-99,20 - 99,0.29,0.29
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-puzzle-time-21-30,Puzzle Time 21 - 30,0.8,0.8
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-write-21-30,Write 21 -30,0.81,0.81
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-puzzle-time-31-40,Puzzle Time 31 - 40,0.82,0.82
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-write-31-40,Write 31 - 40,0.83,0.83
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-puzzle-time-41-50,Puzzle Time 41 - 50,0.84,0.84
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-write-41-50,Write 41 - 50,0.85,0.85
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-puzzle-time-51-60,Puzzle Time 51 - 60,0.86,0.86
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-write-51-60,Write 51 - 60,0.87,0.87
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-puzzle-time-61-70,Puzzle Time 61 - 70,0.88,0.88
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-write-61-70,Write 61 - 70,0.89,0.89
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-puzzle-time-71-80,Puzzle Time 71 - 80,0.9,0.9
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-write-71-80,Write 71 - 80,0.91,0.91
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-puzzle-time-81-90,Puzzle Time 81 - 90,0.92,0.92
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-write-81-90,Write 81 - 90,0.93,0.93
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-puzzle-time-91-100,Puzzle Time 91 - 100,0.94,0.94
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-write-91-100,Write 91 - 100,0.95,0.95
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-count-backwards,Count Backwards,0.96,0.96
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-big-to-small,Big to Small,0.97,0.97
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-small-to-big,Small to Big,0.98,0.98
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.1,Can count forward and backward from a particular number up to 99 ,5.1-arrange-numbers-1-100,Arrange Numbers 1 - 100,1.09,1.09
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.11,Reads and writes number names and numerals for numbers up to 999. ,5.11-counting,Counting,0.39,0.39
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.11,Reads and writes number names and numerals for numbers up to 999. ,5.11-ordinal-counting-3,Ordinal Counting-3,0.41,0.41
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-place-value-100-300,Place Value 100 - 300,0.54,0.54
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-place-value-300-500,Place Value 300 - 500,0.55,0.55
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-100-300,100 300,0.56,0.56
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-200-300,200 300,0.57,0.57
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-300-500,300 500,0.58,0.58
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-300-600,300 600,0.59,0.59
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-200-700,200 700,0.6,0.6
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-500-700,500 700,0.61,0.61
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-500-900,500 900,0.62,0.62
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-700-900,700 900,0.63,0.63
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-800-999,800 999,0.64,0.64
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.12,Uses zero in place value system,5.12-100-999,100 999,0.71,0.71
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.13,Compares and forms the greatest and smallest two- digit numbers (with and without repetition of given digits). ,5.13-number-order,Number Order,0.97,0.97
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.13,Compares and forms the greatest and smallest two- digit numbers (with and without repetition of given digits). ,5.13-arrange-numbers-1-100,Arrange Numbers 1 - 100,0.98,0.98
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.13,Compares and forms the greatest and smallest two- digit numbers (with and without repetition of given digits). ,5.13-big-&-small-1-50,Big & Small 1 - 50,0.99,0.99
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.13,Compares and forms the greatest and smallest two- digit numbers (with and without repetition of given digits). ,5.13-more-big-&-small-1-50,More Big & Small 1 - 50,1,1
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.13,Compares and forms the greatest and smallest two- digit numbers (with and without repetition of given digits). ,5.13-less-or-more-50-90,Less or More 50 - 90,1.01,1.01
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.13,Compares and forms the greatest and smallest two- digit numbers (with and without repetition of given digits). ,5.13-less-or-more-1-100,Less or More 1 - 100,1.05,1.05
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-double-digits-1,Double Digits -1,1.05,1.05
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-double-digits-2,Double Digits - 2,1.06,1.06
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-double-digits-3,Double Digits - 3,1.07,1.07
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-double-digits-4,Double Digits - 4,1.08,1.08
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-regroup-&-add-1,Regroup & Add 1,1.09,1.09
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-regroup-&-add-2,Regroup & Add 2,1.1,1.1
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-regroup-&-add-3,Regroup & Add 3,1.11,1.11
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-regroup-&-add-4,Regroup & Add 4,1.12,1.12
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-regroup-&-add-5,Regroup & Add 5,1.13,1.13
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-statement-sums-1,Statement Sums 1,1.14,1.14
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.14,Develops their own strategies to add two numbers (sum not exceeding 99) and applies them to solve simple daily life problems/ situations. ,5.14-compare-and-add,Compare and Add,1.15,1.15
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-count-and-subtract,Count and Subtract,1.02,1.02
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-calculator-1,Calculator 1,1.03,1.03
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-calculator-2,Calculator 2,1.04,1.04
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-1,Subtract - 1,1.05,1.05
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-2,Subtract - 2,1.06,1.06
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-3,Subtract - 3,1.07,1.07
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-4,Subtract - 4,1.08,1.08
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-5,Subtract - 5,1.09,1.09
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-6,Subtract - 6,1.1,1.1
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-7,Subtract - 7,1.11,1.11
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-8,Subtract - 8,1.12,1.12
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-9,Subtract - 9,1.13,1.13
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-practice,Practice,1.14,1.14
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-10-70,Subtract 10 - 70,1.15,1.15
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-subtract-20-90,Subtract 20 - 90,1.16,1.16
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-statement-sums-1,Statement Sums 1,1.17,1.17
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.15,Develops her/his own strategies to subtract two numbers upto 99 and applies them to solve simple daily life problems/ situations. ,5.15-comparison,Comparison,1.18,1.18
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.16,Appreciates and applies relationship between addition and subtraction of numbers ,5.16-add-&-subtract-1,Add & Subtract - 1,1.16,1.16
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.16,Appreciates and applies relationship between addition and subtraction of numbers ,5.16-add-&-subtract-2,Add & Subtract - 2,1.17,1.17
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.16,Appreciates and applies relationship between addition and subtraction of numbers ,5.16-add-&-subtract-3,Add & Subtract - 3,1.18,1.18
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.16,Appreciates and applies relationship between addition and subtraction of numbers ,5.16-add-&-subtract-4,Add & Subtract - 4,1.19,1.19
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.16,Appreciates and applies relationship between addition and subtraction of numbers ,5.16-add-&-subtract-5,Add & Subtract - 5,1.2,1.2
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.16,Appreciates and applies relationship between addition and subtraction of numbers ,5.16-add-&-subtract-6,Add & Subtract - 6,1.21,1.21
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.16,Appreciates and applies relationship between addition and subtraction of numbers ,5.16-add-&-subtract-7,Add & Subtract - 7,1.22,1.22
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.16,Appreciates and applies relationship between addition and subtraction of numbers ,5.16-add-&-subtract-8,Add & Subtract - 8,1.27,1.27
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-table-of-1,Table of 1,1.1,1.1
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-count-and-multiply-2,Count and Multiply 2,1.11,1.11
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-count-and-multiply-3,Count and Multiply 3,1.12,1.12
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-skip-by-2s,Skip by 2's,1.13,1.13
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-skip-by-3s,Skip by 3's,1.14,1.14
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-table-of-2,Table of 2,1.15,1.15
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-table-of-3,Table of 3,1.16,1.16
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-multiplication-1,Multiplication 1,1.17,1.17
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-multiplication-2,Multiplication 2,1.18,1.18
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-tables-1-10,Tables 1-10,1.19,1.19
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-fast-multiplication-3-10,Fast Multiplication 3-10,1.2,1.2
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-fast-multiplication-3-8,Fast Multiplication 3-8,1.21,1.21
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-table-of-5,Table of 5,1.22,1.22
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-table-of-6,Table of 6,1.23,1.23
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-table-of-7,Table of 7,1.24,1.24
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-table-of-8,Table of 8,1.25,1.25
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-table-of-9,Table of 9,1.26,1.26
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-multiply-2-9,Multiply 2-9,1.27,1.27
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-multiply-3-8,Multiply 3-8,1.28,1.28
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-find-the-product-2-9,Find the product 2-9,1.29,1.29
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.17,"Develops the idea of multiplication of numbers and constructs and applies multiplication facts (tables) of 2, 3 and 4 in daily life situations",5.17-find-the-product-2-8,Find the product 2-8,1.3,1.3
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.18,Develops the idea of division of numbers as equal distribution/ sharing. ,5.18-division-1,Division 1,1.4,1.4
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.19,Identifies appropriate operation (addition or subtraction) to solve problems in a familiar situation/context ,5.19-addition-2,Addition 2,1.36,1.36
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.19,Identifies appropriate operation (addition or subtraction) to solve problems in a familiar situation/context ,5.19-compare-and-add,Compare and Add,1.37,1.37
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.19,Identifies appropriate operation (addition or subtraction) to solve problems in a familiar situation/context ,5.19-subtraction-2,Subtraction 2,1.38,1.38
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.19,Identifies appropriate operation (addition or subtraction) to solve problems in a familiar situation/context ,5.19-comparison-by-subtraction,Comparison by Subtraction,1.39,1.39
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.19,Identifies appropriate operation (addition or subtraction) to solve problems in a familiar situation/context ,5.19-subtract,Subtract,1.4,1.4
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.19,Identifies appropriate operation (addition or subtraction) to solve problems in a familiar situation/context ,5.19-how-many?,How Many?,1.41,1.41
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.19,Identifies appropriate operation (addition or subtraction) to solve problems in a familiar situation/context ,5.19-subtraction-challenge,Subtraction Challenge,1.42,1.42
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.19,Identifies appropriate operation (addition or subtraction) to solve problems in a familiar situation/context ,5.19-subtraction-3,Subtraction 3,1.47,1.47
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.26,"Identifies the relationship between half, quarter and whole using paper folding, daily life context like folding of roti/ sandwich, etc. ",5.26-parts-of-whole-1/2,Parts Of Whole - 1/2,1.58,1.58
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.26,"Identifies the relationship between half, quarter and whole using paper folding, daily life context like folding of roti/ sandwich, etc. ",5.26-parts-of-whole-1/4,Parts Of Whole - 1/4,1.59,1.59
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.26,"Identifies the relationship between half, quarter and whole using paper folding, daily life context like folding of roti/ sandwich, etc. ",5.26-parts-of-whole-3/4,Parts Of Whole - 3/4,1.6,1.6
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.26,"Identifies the relationship between half, quarter and whole using paper folding, daily life context like folding of roti/ sandwich, etc. ",5.26-capacity-of-glass,Capacity of Glass,1.61,1.61
3,3,math,Mathematics,numbers-and-num-ops,Numbers and NumOps,5.26,"Identifies the relationship between half, quarter and whole using paper folding, daily life context like folding of roti/ sandwich, etc. ",5.26-parts-&-whole,Parts & Whole,1.62,1.62
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,3.25,Identifies the 2-D shapes by tracing the faces of 3-D shapes on a plane surface ,3.25-na,NA,-0.8,-0.8
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,4.25,"Identifies and describes 3D shapes with their observable characteristics. For example- a shoe box is a cube and has 6 faces, 8 corners, a ball is sphere with no corner and no flat surface etc.",4.25-objects-and-shapes,Objects and Shapes,-0.42,-0.42
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,4.25,"Identifies and describes 3D shapes with their observable characteristics. For example- a shoe box is a cube and has 6 faces, 8 corners, a ball is sphere with no corner and no flat surface etc.",4.25-3d-shapes,3D shapes,-0.41,-0.41
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,4.25,"Identifies and describes 3D shapes with their observable characteristics. For example- a shoe box is a cube and has 6 faces, 8 corners, a ball is sphere with no corner and no flat surface etc.",4.25-shapes-and-solids,Shapes and Solids,-0.4,-0.4
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,4.25,"Identifies and describes 3D shapes with their observable characteristics. For example- a shoe box is a cube and has 6 faces, 8 corners, a ball is sphere with no corner and no flat surface etc.",4.25-2d-&-3d-shapes-(only-3d-part-of-it),2D & 3D Shapes (only 3D part of it),-0.37,-0.37
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,5.25,"Identifies and describes basic 2D shapes such as rectangle, triangle, circle, and other shapes around her/ him. For example, the pages of a book are rectangular and has 4 sides, 4 corners.",5.25-shapes-1,Shapes 1,-0.04,-0.04
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,5.25,"Identifies and describes basic 2D shapes such as rectangle, triangle, circle, and other shapes around her/ him. For example, the pages of a book are rectangular and has 4 sides, 4 corners.",5.25-shapes-2,Shapes 2,-0.03,-0.03
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,5.25,"Identifies and describes basic 2D shapes such as rectangle, triangle, circle, and other shapes around her/ him. For example, the pages of a book are rectangular and has 4 sides, 4 corners.",5.25-shapes-3,Shapes 3,-0.02,-0.02
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,5.25,"Identifies and describes basic 2D shapes such as rectangle, triangle, circle, and other shapes around her/ him. For example, the pages of a book are rectangular and has 4 sides, 4 corners.",5.25-shapes-4,Shapes 4,-0.01,-0.01
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,5.25,"Identifies and describes basic 2D shapes such as rectangle, triangle, circle, and other shapes around her/ him. For example, the pages of a book are rectangular and has 4 sides, 4 corners.",5.25-shapes-advanced,Shapes Advanced,0,0
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,5.25,"Identifies and describes basic 2D shapes such as rectangle, triangle, circle, and other shapes around her/ him. For example, the pages of a book are rectangular and has 4 sides, 4 corners.",5.25-2d-&-3d-shapes-(only-2d-part-of-it),2D & 3D Shapes (only 2D part of it),0.01,0.01
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,5.25,"Identifies and describes basic 2D shapes such as rectangle, triangle, circle, and other shapes around her/ him. For example, the pages of a book are rectangular and has 4 sides, 4 corners.",5.25-shapes,Shapes,0.02,0.02
3,3,math,Mathematics,shapes&spatial-understanding,Shapes&Spatial Understanding,5.25,"Identifies and describes basic 2D shapes such as rectangle, triangle, circle, and other shapes around her/ him. For example, the pages of a book are rectangular and has 4 sides, 4 corners.",5.25-3d-shapes,3D Shapes,0.07,0.07
3,3,math,Mathematics,measurement,Measurement,3.2,Identify Indian currency notes ,3.2-indian-currency-1,Indian Currency 1,0.19,0.19
3,3,math,Mathematics,measurement,Measurement,3.2,Identify Indian currency notes ,3.2-indian-currency-2,Indian Currency 2,0.21,0.21
3,3,math,Mathematics,measurement,Measurement,3.21,Compares three objects in terms of their lengths as longest/shortest tallest/shortest ,"3.21-tall,-long-and-short","Tall, Long and Short",-0.76,-0.76
3,3,math,Mathematics,measurement,Measurement,3.21,Compares three objects in terms of their lengths as longest/shortest tallest/shortest ,"3.21-tall,-long-and-short-1","Tall, Long and Short 1",-0.77,-0.77
3,3,math,Mathematics,measurement,Measurement,3.21,Compares three objects in terms of their lengths as longest/shortest tallest/shortest ,"3.21-long,-tall,-short","Long, Tall, Short",-0.78,-0.78
3,3,math,Mathematics,measurement,Measurement,3.21,Compares three objects in terms of their lengths as longest/shortest tallest/shortest ,"3.21-long,-tall,-short-1","Long, Tall, Short -1",-0.82,-0.82
3,3,math,Mathematics,measurement,Measurement,3.21,Compares three objects in terms of their lengths as longest/shortest tallest/shortest ,"3.21-longest,-tallest,-shortest","Longest, Tallest, Shortest",-0.83,-0.83
3,3,math,Mathematics,measurement,Measurement,3.21,Compares three objects in terms of their lengths as longest/shortest tallest/shortest ,"3.21-longest,-tallest,-shortest-1","Longest, Tallest, Shortest - 1",-0.84,-0.84
3,3,math,Mathematics,measurement,Measurement,3.22,Compares two objects in terms of their weight as heavier than/ lighter than ,3.22-heavy-or-light-1,Heavy or Light 1,-0.82,-0.82
